-6.606724798438468049e-01,3.694428769424564774e-01,9.955203895486197663e-02,-1.250240673628133736e+00,-5.631876432270089827e-01,1.986109535232568168e+00,-3.783273853782983531e-01,4.449654050321600329e-01,-9.092715319097189886e-01,-2.212590950502640319e-01,9.657434810534807346e-01,2.404457469342478337e-01,-5.232526823781891850e-02,-1.205390522981032164e-01,-7.850277736991096988e-01,-3.377996979797463772e-02,2.074554775460000500e-01,6.069577229998278645e-01,-5.288395006889122785e-01,-1.902109640735185625e+00,-2.254466384441169632e-02,-7.037850090446262641e-01,-1.140828443083186094e+00,-1.459274906342792555e+00,6.981076744841717696e-01,-3.407363364826707097e-01,4.848203459066364185e-01,-2.870554564797521691e-01,-7.987372546623441316e-01,-6.303182680580881048e-01,-1.084342694950603647e+00,-8.224036071133375980e-01,-1.023972745689762709e+00,-5.894320263026093798e-01,-2.777090584762458847e-01,-1.576557258125300676e-01,-6.899357277041858749e-01,4.089571134259770147e-01,3.488973676361353249e-01,-1.885865148517061662e+00,-2.018495979349495539e-01,-2.037589410238181742e+00,-1.422335683565906672e+00,3.062310386933510958e-02,-3.058165046649875540e-01,-2.067824913212201743e+00,-4.336385527612408031e-01,-8.361278646347968246e-01,2.444134704778737621e-01,-8.542448701687763712e-01,-3.603059059998964808e-01,-1.475541888980988370e+00,-1.366185250728708001e+00,-9.039738255760711994e-01,4.460002292738235452e-01,-2.139279116380905787e-01,-4.806491701132674099e-01,7.060355658624540842e-01,-4.124256953716181062e-01,-1.111786774713804382e+00,-1.445182944139197012e+00,-1.418181852734165416e+00,-2.159828186494608282e+00,-1.599870635990075174e+00,-1.435662824854228914e+00,1.737021896475041127e-01,-1.373217129870924147e+00,-6.654351432206683237e-01,7.975433993344729355e-01,-5.513463613726635737e-01,-1.399073381236355607e+00,-2.537636152615855775e-02,1.469806687659364730e+00,-2.971890211958679862e-01,-7.194457472917942242e-01,1.467724719308461934e+00,-1.480804997574919790e+00,-1.361898611898390676e+00,-2.065262382045816913e+00,-1.328056958248880370e+00,-1.052630859054492163e+00,3.618780574190166299e-01,-1.265711451397901310e+00,-8.750640920771370901e-01,-2.784590511290155335e-01,-3.886010923284267671e-01,-4.129621095568304923e-01,-1.216561220994790693e+00,-7.132003250100712455e-01,-1.741262791484457784e-01,-4.299203803125806744e-01,-1.209751149138036386e+00,1.215288781708227794e-01,-1.007739653594601048e+00,-7.514737163495854855e-01,-1.957392893225244346e-01,-6.283592154866692037e-02,-1.560624355801495167e+00,-1.319498335919313758e+00,1.952890941949288584e+00
5.941379490090826776e-01,6.065876813949975244e-01,-1.455229537224224101e+00,-1.391714468399236182e+00,1.360906932964434379e-01,5.746575442313148763e-01,8.454165893317462377e-01,-7.304576103957517441e-01,-7.126818324458289444e-01,1.703465779480045850e+00,-1.543949477634980749e-01,-9.670875208147532431e-01,-9.821145223732750951e-02,-2.981757021832676657e-01,-1.163944519512583931e+00,-9.444743274022586732e-01,-2.526525233728459940e-01,1.221836830353348669e+00,-2.187480009240649337e-01,-6.666166407054449072e-01,-1.688114711139209190e+00,-3.349192535987445818e-01,-7.474501637674023646e-01,1.131492369294343048e+00,-4.777521742911746139e-01,-1.211382092936797772e+00,-6.335072107002490682e-01,-8.656646855728744594e-01,9.421489008907826257e-01,-1.142480636984941178e+00,-4.121282472773127314e-01,1.069709135224911956e+00,-4.192744429311806020e-01,-6.638160533046493228e-01,-2.364070417739026486e-01,2.824643767459947608e+00,-6.357577610387759037e-01,-3.044540484426112581e-01,5.338359691625079728e-01,-8.627549041944490016e-01,-6.424506237519862495e-01,-4.554587434800310142e-01,-5.793724897815027974e-01,-5.750279060059861891e-01,9.156251298485148515e-01,-1.409367773819322656e+00,-1.364604158413179891e-01,-3.362986238480281109e-02,1.116449438833053476e+00,-5.449141069809236848e-01,1.623030669877048915e+00,-4.982477269847870316e-01,-3.744472789898620202e-01,2.602015519685628719e-01,-8.832176583035488138e-01,-5.827582356836239486e-01,-2.086499267256851538e-03,-1.398525225979376119e+00,5.536870399313752467e-01,-9.599112146207200436e-01,-5.150587007864363409e-01,-1.312713774142859169e+00,6.417778792506356744e-01,5.155968221316198363e-01,-5.360529038852355210e-01,-6.194263123504717417e-02,-1.635656517829122691e-01,-1.726234215662573179e-01,-8.185410009642096751e-01,-9.974817362081760397e-01,-1.589605309485226103e-01,-4.245794011350071950e-01,-9.394413542462030087e-01,1.494258692192864224e+00,-7.383996595410576846e-01,-6.346669720599692477e-01,-4.677484750963695204e-01,-4.682805347537635221e-01,-8.264853389923363380e-01,-1.314154089544891768e+00,-9.052948014762124407e-01,-1.173974655064641048e+00,1.675303598781686942e-01,-6.444722727294317777e-02,1.534605114639423284e+00,-1.169063691322032694e+00,-5.539821000571483189e-01,-5.375443281180903865e-01,5.117435940480481449e-01,1.259537256937334648e+00,-1.168782150040286405e+00,-6.545199750724989274e-01,-8.808632557232143334e-01,-1.748497785096869706e+00,-8.081838203070006443e-01,-9.016522211261102093e-01,-1.097317124410319478e+00,-2.386021892776236941e-01,8.928285431663404159e-01,-5.443969556036702961e-01
1.807650072980654388e+00,3.791505657982530142e-01,2.018718871372525481e+00,-4.706887524648077359e-01,-6.673628570743889155e-01,-1.407663763419062963e+00,6.344675002013648590e-02,1.031655411612686923e-01,-6.313620006067977020e-01,-5.837262114493299014e-01,-2.164740674911699081e+00,-1.450451009399625679e+00,5.567411475627497275e-01,-1.904569159396049260e-01,-1.114049817053915925e+00,-5.269475955915535748e-01,-7.680281154642303321e-01,-1.868199554712152821e+00,-3.691551152365420974e-01,-6.879526681415959466e-01,-9.480309186064439508e-01,-4.221147635418868727e-01,-2.050416875005807604e+00,-1.203647299424959849e+00,1.513493076733152476e+00,-6.428179398949341872e-01,-1.811573900964922323e-01,-1.794571821423112112e-01,-1.168411073404665323e+00,-1.626040249956125061e+00,-1.250643473947237405e+00,-1.185432981613880443e+00,-8.440552105532703742e-01,-4.994447954204858653e-01,-1.585494080952304097e-01,-6.198239008729764521e-01,-6.300130399823077321e-01,-7.500322882062954166e-01,1.128991545776818928e+00,-2.374752000481495651e-01,-2.214865952993574916e-01,1.396739812096667643e+00,-6.111548372353984293e-01,-1.715816232637205618e-01,-7.584603454243167286e-01,-1.832731160372925272e+00,-1.104620011470456520e+00,-6.914363934864862227e-01,-7.977861455893651144e-01,-1.172953516666664253e+00,-5.965272564789554366e-01,-3.115266605056566385e-01,-1.496869706191993998e+00,-3.519184176389706931e-01,3.151625795059105339e+00,-8.956022635132862009e-01,2.642500018334003054e-01,7.686833129868502201e-01,-2.891857293322256384e-01,2.439463019127332544e+00,-1.915574934173618127e+00,7.574121006022913605e-01,1.584419895774681120e+00,4.364030444732003300e-01,1.115236398358724346e+00,-1.494135518825620901e+00,8.439911657709178172e-01,-2.752864371331849649e-02,1.919397243085490867e+00,2.556200993557026457e+00,-1.111607880904890377e+00,-3.010077821977852786e+00,-7.928343498065972828e-01,1.689481966009926284e+00,-1.874279552658112691e-01,1.356278345884864400e+00,1.995506463049916190e+00,-6.521330086776740975e-01,-2.255467501640491257e+00,-1.446276308831418334e+00,-7.231352835720324945e-01,-1.305879527416651920e+00,1.105207142203574328e-01,-1.989275637326893553e-01,4.230574799036710409e-01,-1.062470335460154319e-01,-4.887851900012541995e-01,2.685599088029718140e-01,1.693063032674256840e+00,-3.822435034161945633e-01,-3.267785501646434110e-01,-7.174072683828301988e-01,-8.722425615312590086e-01,-1.224016106647284746e-01,-2.500692359615943605e-01,8.420315049265847396e-01,5.968766136048068160e-01,1.461632251599764620e+00,4.844925065783290963e-01,-1.855452403407542583e+00
-1.359436740109623676e+00,-1.092208477770197694e+00,-6.285988035560836629e-01,-1.627370225887741162e+00,1.238122842756396391e+00,-1.602414464659806637e+00,-6.776762927338945142e-01,-2.027054049951597381e-01,-4.071088664544198488e-01,-1.083782402071438167e+00,-1.956007708053986605e+00,-1.227017697153973241e+00,1.387948447430528975e-01,-4.972637026932907323e-01,-8.661767056249275454e-02,2.691519897430470376e+00,-8.176373791263351620e-01,1.285905586419163082e+00,2.418085211342109742e-01,-4.231219627448759013e-01,-1.282278486404855977e+00,-7.121900191037744410e-01,4.832282486555894430e-01,-1.423833576088532560e+00,-1.320224671361673652e+00,2.219762810692464949e-01,2.217577741388271351e-01,-4.191864497963082581e-01,-1.465768743827048803e+00,5.246948377757982840e-01,-8.363854965718980905e-01,1.886984786040083462e+00,-1.465510290569535412e+00,-4.231467554658940311e-01,-1.032532380674452632e+00,-4.880098824339141883e-01,-6.039715105583636223e-01,-5.047142263711590360e-01,1.110896695180276783e+00,-1.705196604832422969e+00,-7.277298818885736820e-01,-1.532011378002346991e+00,-2.712028876997783389e+00,-2.444183984989669878e-01,1.958194905555771914e+00,-3.175156754124054626e+00,-4.959018664153314049e-01,-1.661129239835000160e+00,-4.627847411691874968e-01,1.512166268139273351e+00,-6.339728570286836673e-01,4.638038267198756337e-01,-9.318425535478255806e-02,2.012407018848314244e-01,-4.711423984990698588e-01,-3.871009206708858619e-01,-4.556584645450831306e-01,-1.557915106430346919e+00,1.457385943772140369e+00,-1.656299688127399250e+00,1.277898462189659412e-01,-7.341307540953647681e-01,-1.090360128088951219e+00,-5.857310174608607589e-01,8.128749441400273668e-01,-1.685007193825104999e+00,-4.769001907137275231e-01,-3.739777159413663621e-01,-3.920475973949599791e-01,-1.453594099053688637e+00,1.725244838815124804e-01,-4.699388063102489799e-01,-1.994118318268462753e+00,-1.861582462839251662e+00,7.444121321813312875e-02,-1.110139816166320514e+00,-1.823918821105607657e+00,-2.594687588733335382e-01,2.761415367762015904e+00,-7.605269599686365067e-01,6.489195180966589316e-02,-1.497088249089103318e+00,1.247679820722635391e+00,-1.955506187111526184e-01,-1.323521556154397816e+00,-6.726174444842165645e-01,-1.011186759651073963e+00,-8.656498953449813516e-02,-1.662456715664903717e+00,-1.228726763483650730e+00,1.417270715287262339e+00,-2.668777033736065896e+00,-5.597910933744500994e-01,-1.147605532019367436e+00,2.496448266151751194e-01,5.535268444497000173e-01,3.969936256210985226e-01,1.390168878661979024e+00,-3.021618136436923230e-01,-3.757608650023249730e-01
-1.419690526827707966e-01,7.017796539832904523e-01,-1.676394595664024489e+00,2.222446244042482755e-01,1.860690210834240021e+00,-4.120664928079435518e-01,1.923793832127842718e+00,-5.171617686473070075e-01,-2.190998850883833615e+00,-4.974346518301869802e-01,1.184798697246091381e-01,2.621043994448176151e-01,9.811053082721414853e-01,2.907522785309043734e+00,-6.005817901293856176e-01,-4.814398411961651192e-01,-2.642986594897355768e-01,-1.701563796769790304e+00,-8.063513965445490150e-01,-2.231127283406195261e+00,-1.137407110783782871e+00,2.081641714344481642e+00,-1.537065162852356393e+00,-1.183744495975808109e+00,-2.201903002276255072e-02,-1.178484301108380095e+00,-2.170712765706991343e-01,-1.416342458521888115e-01,2.966344017633387731e-01,1.118520398772380409e+00,5.093046432697307946e-01,-2.400605331234509712e-02,-1.933523730367294746e-01,1.818086256691611377e-02,-3.937955743442400625e-01,2.187473690778588553e-01,1.297085975077397757e-01,-1.199601145121612866e+00,3.065074241045876932e-02,-1.639640377012576256e+00,-4.924816706477577744e-01,-7.977259177244117039e-01,-1.372020657552336820e+00,-5.774004443509024309e-01,1.020668458627842501e-01,4.175413138478160091e-01,-4.967895335740949436e-01,1.074582265795770430e+00,-1.183846928730357906e+00,-7.635122386054009613e-01,-5.600470631446412551e-01,-7.498689228177005672e-01,1.020923331499442366e+00,1.709024988965964775e+00,-3.498485601385890598e-01,-9.301242696893555761e-01,-7.622588845693062387e-02,-5.114894614089077196e-01,1.264380397017056845e+00,-2.370223487101112525e+00,-1.292969092856516289e+00,-2.374818401053766515e+00,-2.509738622989129975e-01,-1.609483846149095676e+00,-4.477026337095100783e-01,7.040366436848687348e-01,-5.212455420828836505e-01,2.157900387050045943e+00,-1.615986589611953406e+00,-5.325150946335502899e-01,7.781796624091098513e-01,1.108852144528699041e-01,-1.259221032392656259e+00,-6.173455495373206814e-01,-1.956754078142594944e+00,-4.058897726396190064e-01,-1.088053093834641993e+00,1.112730371346048353e+00,-7.112772591408180745e-01,-2.117421554739257417e+00,-7.953658058075414594e-01,-6.640495152535715873e-01,-1.040505068099312869e+00,1.142627253917776354e-03,-1.525496825047907012e-01,-9.466883343830796715e-02,-1.527607937817615280e+00,-1.593493047954719799e+00,-3.567802222852546334e-01,-1.375549703505023702e+00,-1.539463250912326497e+00,-3.439180403788555940e-01,-1.136854558281356731e+00,-1.089016564482717442e+00,2.039988614025734392e+00,-2.128404484312867773e+00,-1.733496415923998946e+00,-2.405463104128438889e+00,-9.317902787754563931e-01,-8.881719193212412877e-01
-1.109682441383387647e-01,-3.887527154610523894e-01,-4.057202705506149365e-01,4.572810138885146647e-01,-1.877787758682058161e+00,-5.616519898056379079e-01,1.315553735790888912e-01,7.858864533433873589e-02,-1.287028376002247398e+00,-3.413883221544465885e-01,1.609734830257784299e+00,4.882685292532720767e-01,-5.487832470732965096e-01,-4.820550098315617982e-01,1.285083946919507447e-01,-8.774808568060721292e-01,-4.550657393252825478e-01,1.206432228926149097e+00,-8.042437065480584346e-02,1.305751467377039843e+00,-1.478521981803030849e+00,1.036672839132081747e-01,-5.794848112115246197e-01,1.300542589499712909e+00,-9.635187104432476612e-01,-6.902557433796600340e-03,4.739603410108952919e-01,3.315332074732724177e-01,9.370472572828854041e-01,4.618556029997561430e-01,3.497635645521587344e-01,-1.778972842002616073e+00,-9.677915928698835879e-01,1.234500632956164329e-01,3.133975326682679197e-01,1.341957204164720308e+00,-3.243680244374433363e-01,-8.763769953380934341e-01,-2.254116003102236032e+00,2.518196884825826931e+00,-4.014522372006735229e-01,-4.136339899236810558e-01,2.352784763786280653e+00,-1.300459225857574230e+00,-1.230618229349350612e+00,-2.655575337336789410e+00,2.238171458058831331e-01,1.129736505403664326e+00,1.374989867512879105e+00,1.717737194291757863e+00,-1.454306069171701910e-01,6.311064533187855652e-01,1.494370091770770070e+00,-8.683260280953943866e-01,-8.746742300494835254e-01,-1.551217794969152797e+00,3.737060410045367487e-02,-1.857634621571121691e+00,-2.470316092930437524e+00,1.435205087686675762e+00,-1.170680719114471691e+00,7.892360666269300218e-01,-7.954162702576228483e-01,-3.177615469167450329e-02,-1.176546793925409062e+00,1.609634775972028642e+00,-1.427680128410222071e+00,-6.664799939141123897e-01,9.389855491673564369e-01,-3.345846176232560309e-01,-5.507816956200310976e-01,-2.954328618590270628e-01,1.024846713181788882e+00,-5.168055927871921529e-02,5.094051046450318587e-01,-1.795349649602203668e+00,-3.684528446789200884e-02,-5.810191929549828327e-01,1.605088049157780361e+00,-1.017568461649553724e+00,3.611639570059481663e-01,8.252599450216477894e-01,3.905655038950687219e-01,4.297441020269435891e-02,-3.756723823965283371e-01,-7.857468595564252034e-01,-6.313856550454219341e-02,5.911632150165088695e-02,-4.822064959170610510e-01,1.566264226888713362e-01,1.013613091930888999e+00,2.801968897143937376e+00,2.717773290170446998e+00,2.329345219702331882e+00,2.565176990329253726e-01,-3.320590011840944267e-01,5.296723361242616779e-01,-2.676347037731894307e-01,-1.079500441715409487e+00,-2.302250047182826886e+00
-9.029686147365849624e-01,-8.548065941615791141e-01,-4.137624972161219605e-01,-1.707300681761675931e-01,-2.887907842075942977e-01,-1.482421157044169213e+00,-4.726817639453755882e-01,-6.014979314001118738e-01,2.068377463788329429e+00,-2.699149352863231544e-01,-6.137713331295661934e-02,-1.474065773045977856e+00,-1.152811591829773219e+00,-8.361711130814108994e-01,-2.189063734953193396e+00,-4.247989589076910932e-01,9.659308446984432583e-02,7.189817522146748630e-01,-1.261130907475392249e+00,-6.561768339695789320e-01,-1.396424651273765249e+00,-2.381546058427273793e-01,-8.327414956804564117e-01,-8.049390373037967894e-01,-1.586049254012857901e+00,5.512322013497711337e-01,-7.340037098468410459e-01,-5.824176547055486264e-01,8.015598599808502200e-01,-6.079179572093857953e-01,1.097455349008069903e-01,-5.139853513844945265e-01,-2.133461500450515580e-01,-6.595007872766224244e-01,-5.774858199701655703e-01,-6.030620285538398906e-02,-7.278569476238166969e-01,3.799425346218941457e-01,-1.207270214158150612e+00,-1.162084889346386152e-01,-1.469585726202469189e-01,-7.069964181951987614e-01,6.054888779978908619e-01,-7.811694249794153277e-01,9.073320090106088420e-01,-8.861052565321123620e-01,-4.705715733846749238e-01,-8.053419696439704234e-01,4.210461102390654631e-01,-2.048658107864046674e+00,-3.373173321353528653e-01,-1.227043235158168821e+00,-1.830743177147878376e+00,-4.092012806018804350e-01,-4.746856253269202131e-01,-3.546263761876389808e-01,-4.267033875478900007e-01,1.151809887643978403e+00,-1.296919447474634168e+00,-1.721054859549995486e+00,-1.258973376862881910e+00,1.712415374399138157e+00,-1.447922028627814106e-01,1.658267489160009545e+00,-9.845402981714526103e-01,-1.006644106842855130e-01,-9.658401932906951481e-01,9.981652481514532438e-01,-1.118103826676335233e+00,-1.242836994950582419e+00,-1.441505022335007435e+00,1.900942973988097862e+00,-4.757620988190546241e-01,-6.492400757962538682e-01,8.861902059483488525e-01,-1.182564317919829300e+00,-3.490806319250748802e-01,9.495940218192486793e-01,-2.750418448052054821e+00,-6.424998516211185562e-01,5.243036721065230665e-01,2.060006092643352549e+00,-1.123762633952825718e+00,-4.218721365117165112e-01,-2.097042949436172532e-01,2.320525201904519719e-01,1.274259077357714487e-01,-1.243350524830129533e+00,-7.637778383935488469e-01,-8.545171056070927085e-01,-2.108182150612337047e+00,-1.408195938566067174e+00,-2.941673313322091809e-01,-6.466607583524172087e-01,-9.710433155647198999e-01,-7.352821809435107214e-01,-1.760663789809794877e-01,-1.741668683001957207e+00,-8.542585749324544953e-01,-1.273806526929394334e+00
9.122842053636882609e-01,1.966626838122573495e-01,-1.794371149893053019e+00,-1.324049737933217230e+00,7.177812669981104010e-01,9.545614430090114677e-01,-4.149595351162938539e-01,-2.170845285892378518e-01,-1.342866588817563100e-01,-6.577850982430112348e-01,8.257460346522165207e-01,6.078737289122642107e-01,-7.262195592788192045e-01,-8.206997004388206784e-01,-2.411776743568994519e+00,-5.036592072551135946e-01,-7.728638135132127607e-01,-1.966175745270690944e+00,4.786950051075193613e-02,-4.271400521499373326e-01,-2.470061685197834311e+00,-1.377541836080203030e-01,1.571938768675207321e+00,-1.066655055832368637e+00,-1.374517740622511197e-01,-1.485601155585532407e+00,-2.792271839629468788e-01,-2.002894944570645375e-01,2.827872149389127343e-01,8.776115996929655383e-01,4.132057227060377258e-01,7.745683762002114614e-01,2.245794296097455511e+00,-3.049923846672882854e-01,-5.688797624296586530e-01,-1.379469302993680424e+00,1.898928030977036496e-01,6.134923313082841778e-01,1.358241742238264882e+00,5.717813123327047942e-01,-1.467866693201543837e-01,5.728628699655403667e-01,-3.002315895858034267e-01,-6.466354035310709625e-01,-2.943152988786167379e-01,1.869701368283125609e+00,1.716822831031753482e+00,-1.427682053542669083e+00,-6.968765346949328254e-01,-1.378525662551779440e+00,-4.066837530983996030e-01,-6.051849965691742383e-01,-1.403093792465286427e+00,-4.243869390276097109e-01,-1.465725003275559102e+00,2.117386010793833595e+00,-5.934911244762494098e-01,5.395818363995924516e-01,-1.402478438683123219e-01,-1.950131263156975603e-01,1.037970613391578256e+00,-1.400367176031104055e+00,-1.181652587749502104e+00,-1.006718799619212845e+00,-2.009188806352120785e-02,8.829124034825625023e-01,2.012683606170823959e-03,-8.379010955691095219e-01,6.581012415609120980e-01,-1.678506499648744210e+00,4.820014067483288089e-01,4.851714650381535043e-01,-5.547113436890214189e-01,3.519784303892514177e-01,1.668796900198573074e-01,-8.791461236195454720e-01,-3.441542779274127106e-01,7.852284350714759942e-01,-7.619138416686734860e-01,5.658787741560608042e-01,-1.005050996812892061e-01,-5.313338304486396879e-01,3.578522221792698188e-01,-4.020946172915214056e-01,-1.425946494402725362e+00,-1.880355228874949436e+00,-6.792356306305351588e-01,2.549544618753525338e-01,2.157657325635244927e+00,6.294923636198569428e-01,-1.155905729583952324e+00,3.641870209204144393e-01,-3.886427332761033804e-01,6.195125357833350943e-01,-1.302912823312026847e+00,-6.420336257755835385e-01,-2.303876764281172829e+00,1.694164907940491904e+00,2.502528922325434557e+00,4.573679793672933980e-01
-8.033511068945567990e-01,-1.230479018955305204e+00,-5.453530220074355173e-01,5.699222308276947757e-01,-1.893111127727594489e+00,-1.184986601585126920e+00,-1.774177509671291286e+00,-4.509300586575541031e-02,-1.806430311405075262e+00,-1.071697063874955891e+00,-1.152913103348106816e+00,-1.469313432360232596e+00,-6.217302435409146621e-01,-6.603929900614934345e-01,-1.628028127396794922e+00,-1.986756297496698354e+00,-2.644186898105996830e-01,-1.556814056753181019e-01,-1.319990958204407712e-02,-3.872735718992931786e-01,-1.490086942045778962e+00,-3.786394421120908849e-01,-1.892484683120424060e+00,1.196550078876460921e+00,4.250291731433515352e-01,4.844331571226306865e-01,-7.686620428742216848e-01,6.573112725932850342e-01,8.790893725405224401e-01,-2.178296783362353661e+00,-1.124593141068583657e+00,-1.855670735225937840e+00,-1.133590394824141478e+00,-5.395595371724892786e-01,-3.562854079420770259e-01,-9.740537878902200131e-01,-8.972490002029697154e-01,-5.195119613527681146e-01,-8.391625456196981636e-01,-1.644457922673313366e+00,-2.179920962024255449e-01,-2.338332300485008730e-01,-1.485267249928939437e+00,-4.353820645092713604e-01,-1.260811174749809638e+00,-2.297402602580345565e+00,-4.192247801478306002e-01,1.606778659221383077e+00,-2.081312114212197528e+00,-2.437615699764583699e+00,-7.835862546556844332e-01,-4.197169088517480745e-02,-1.079372685285623357e-01,2.557790072892947020e-01,-3.170463465375683132e+00,-5.335666242806789139e-01,3.610603627710045616e-01,1.369978076152351454e+00,-3.974185293062957314e-01,-1.121759331695450390e+00,1.390572721999266070e+00,-9.575898097005118847e-01,-2.011900737385234894e+00,-4.971600357188238339e-01,1.255591681287659300e+00,5.811817830690121367e-01,1.753534354104529180e+00,-1.924420793191627288e+00,-2.334190748062981713e-01,-2.915950344969975294e+00,-1.061387481860387449e+00,-1.119637043656669828e+00,-4.539506899508882198e-01,-4.633467547527693742e-01,-1.506130653171373401e+00,-1.857069084509292534e+00,-6.624667478160591871e-01,-6.844815548817092532e-01,-2.485075622043781074e+00,-1.964425502680970936e+00,5.353453706430025827e-01,-1.516589692208327067e+00,-1.638559357193889454e+00,1.628724745066977564e-01,-5.977625134932164075e-01,-2.043330375020242951e+00,-6.130685555229304917e-01,1.618481135412862260e-01,-2.332457171341037139e+00,-1.287536127309959699e+00,-2.587536514479660710e+00,-1.270326333920945849e+00,-1.147476711875387689e+00,-1.836199980047971358e+00,-1.626570541309642959e+00,-1.191107164876163083e+00,5.556896176736868531e-01,-2.208497280424265963e+00,-3.850068767925318158e-01,-1.087273996129449083e+00
-3.293051977496591065e-01,1.691290816310974554e+00,-7.188636151101613914e-01,6.317561215558487042e-01,-2.530531565037524189e+00,1.635435306559881452e-01,-2.004053643461091383e+00,-7.488689182977682490e-01,-3.517472376002194756e-01,-7.390572216171326092e-01,-7.480146710636013108e-01,-7.038777201481825063e-01,-2.066684993260898828e+00,-2.989110040576564931e+00,1.399905019117468896e+00,-1.546538583233360020e+00,-3.419899758002092893e-01,-7.449948098601222313e-01,3.425031013733389473e-01,1.365061655589797640e+00,-5.353179341138531999e-01,-2.413194515388851880e+00,-2.635170008372137662e+00,-6.533832779595905027e-01,-5.644091632083587939e-02,-8.693744701329511049e-01,-3.913035649258503890e-01,-4.268889714040038572e-03,-8.430236716651670070e-01,1.331208739044588363e+00,1.855074292747670994e-01,-5.971047054030934609e-01,-3.190320850483796100e+00,-6.958844514214664878e-01,-2.634899003361358960e-01,-5.527256835875625773e-01,7.951190129160295994e-01,3.319095220766443699e-01,-9.068270981893387581e-03,-2.137872607171920070e+00,-3.427037675485777313e-01,-2.577450555132556609e+00,-1.108918629543159451e+00,-3.420263236228457959e-01,-8.972936082389993961e-01,1.257816911215706934e+00,-1.286630209381823153e+00,-7.332359352195109148e-01,-2.231573145125814950e+00,-2.819574251894295669e-01,-5.051744302375650308e-01,-3.680958110798545624e-01,1.217453273882685316e+00,-2.020131064670799503e+00,2.417835267338612482e-01,-2.628554298542527867e+00,-7.636298778975546542e-01,-1.662948504595624710e+00,-1.404640247536253161e+00,-9.563169363229131470e-01,3.636973552059357129e-01,-7.730454508734561081e-01,7.369524913413425526e-01,-1.448730810440288508e+00,-1.965589810696864337e+00,-2.016419826431577467e-01,-1.035343485379216277e+00,-1.555292341611283602e+00,6.852115914321327272e-01,-1.085586361395255439e+00,1.221993483452713969e+00,-7.610250281235988457e-01,-1.248050915152898233e+00,-3.340411190559546273e-01,-1.685831814938686168e+00,-2.343002396592985537e-01,-4.593875471979880221e-01,-3.050351352445523911e+00,8.536122510186220248e-04,1.107788106758334390e+00,-7.092210448211652141e-01,-2.019894469739785536e-01,-5.933797506079959705e-01,-3.511411927890886187e-01,9.743457000186378503e-01,1.645736049815590185e+00,1.960271161869342249e+00,3.379189881090763348e-01,-2.162283272975750403e+00,-1.421208305461285626e+00,-1.011610497461014280e+00,-1.033431110701916067e+00,-4.538911514026563315e-02,-2.452635569325649356e-01,-2.478445962260216184e+00,1.157788196363021216e+00,-1.634070778284678394e+00,-2.732210961125162818e+00,-7.286427132828424691e-01,-1.781834596049577835e+00
